Episode,Time,Reward,World,Stage,X Position,Y Position,Life,Score,Status,Reached Flag
365,3.288498878479004,246.0,1,1,40,79,1,0,small,False
366,3.817862033843994,234.0,1,1,40,79,1,0,small,False
367,3.4397661685943604,247.0,1,1,40,79,1,0,small,False
368,2.9139010906219482,239.0,1,1,40,79,1,200,small,False
369,3.5662519931793213,230.0,1,1,40,79,1,200,small,False
370,23.678383111953735,789.0,1,1,40,79,1,200,small,False
371,4.039087772369385,227.0,1,1,40,79,1,200,small,False
372,84.64453959465027,860.0,1,1,40,79,1,300,small,False
373,4.561499357223511,216.0,1,1,40,79,1,0,small,False
374,3.1737170219421387,242.0,1,1,40,79,1,0,small,False
375,4.4291911125183105,225.0,1,1,40,79,1,200,small,False
376,2.6297833919525146,247.0,1,1,40,79,1,0,small,False
377,57.42275142669678,936.0,1,1,40,79,1,300,small,False
378,19.851897954940796,1024.0,1,1,40,79,1,200,small,False
379,3.224473714828491,240.0,1,1,40,79,1,0,small,False
380,16.840614795684814,758.0,1,1,40,79,1,400,small,False
381,14.40976095199585,574.0,1,1,40,79,1,0,small,False
382,3.607187271118164,244.0,1,1,40,79,1,200,small,False
383,3.387322187423706,241.0,1,1,40,79,1,0,small,False
384,3.3161778450012207,246.0,1,1,40,79,1,0,small,False
385,3.2667481899261475,245.0,1,1,40,79,1,0,small,False
386,3.773066520690918,230.0,1,1,40,79,1,0,small,False
387,39.63046836853027,979.0,1,1,40,79,1,500,small,False
388,3.85522723197937,231.0,1,1,40,79,1,200,small,False
389,9.191777467727661,623.0,1,1,40,79,1,100,small,False
390,27.46770477294922,1007.0,1,1,40,79,1,200,small,False
391,14.260935306549072,1035.0,1,1,40,79,1,200,small,False
392,3.73673677444458,240.0,1,1,40,79,1,0,small,False
393,3.048262357711792,242.0,1,1,40,79,1,0,small,False
394,3.468474864959717,243.0,1,1,40,79,1,0,small,False
395,3.570744037628174,229.0,1,1,40,79,1,0,small,False
396,3.8855743408203125,226.0,1,1,40,79,1,0,small,False
397,3.559329032897949,238.0,1,1,40,79,1,200,small,False
398,3.6808266639709473,238.0,1,1,40,79,1,200,small,False
399,2.953293561935425,241.0,1,1,40,79,1,0,small,False
400,3.909928798675537,229.0,1,1,40,79,1,200,small,False
401,3.0936458110809326,249.0,1,1,40,79,1,200,small,False
402,29.83778214454651,1002.0,1,1,40,79,1,300,small,False
403,3.2979648113250732,241.0,1,1,40,79,1,0,small,False
404,4.36661696434021,229.0,1,1,40,79,1,200,small,False
405,3.6707916259765625,238.0,1,1,40,79,1,200,small,False
406,3.7393417358398438,234.0,1,1,40,79,1,200,small,False
407,4.379270792007446,230.0,1,1,40,79,1,200,small,False
408,3.6452460289001465,232.0,1,1,40,79,1,0,small,False
409,4.264682292938232,227.0,1,1,40,79,1,200,small,False
410,3.956199884414673,233.0,1,1,40,79,1,200,small,False
411,3.6988043785095215,231.0,1,1,40,79,1,200,small,False
